Date,pm2.5,pm10,co,o3,so2,nox
03/10/2015,14.58133333,33.60825,0.171333333,36.79241667,-957.3490417,13.97995833
03/11/2015,21.55825,39.67604167,0.218583333,40.941875,-957.28925,13.48141667
03/12/2015,20.19395833,36.33720833,0.222583333,46.51125,-707.2569167,12.84941667
3/13/2015,19.74695833,37.84395833,0.23125,41.23770833,-915.7194167,15.69116667
3/14/2015,23.02445833,42.40395833,0.252,40.52058333,-873.8125,15.941375
3/15/2015,28.979625,50.24829167,0.323666667,42.68175,-540.54025,15.207625
3/16/2015,27.24675,48.3035,0.304041667,43.31566667,-582.2716667,17.14983333
3/17/2015,31.59933333,55.44625,0.519583333,41.45954167,-832.355875,19.22483333
3/18/2015,35.94995833,60.85445833,0.269916667,45.94245833,-748.3564583,12.92466667
3/19/2015,38.75020833,68.42283333,0.281416667,42.89583333,-790.6707917,19.61920833
3/20/2015,45.13645833,74.388375,0.318916667,45.77766667,-665.328,16.57033333
3/21/2015,37.65291667,65.20570833,0.289625,42.99183333,-456.0519583,17.63925
3/22/2015,12.65104167,27.60720833,0.181291667,32.79841667,-915.6915833,15.19029167
3/23/2015,7.531708333,21.199125,0.125541667,32.377,-915.2581667,14.05479167
3/24/2015,15.62966667,29.70420833,0.177416667,35.367875,-915.6602083,13.56483333
3/25/2015,19.156,36.98595833,0.24525,37.86154167,-874.0587917,17.68779167
3/26/2015,20.40304167,35.834125,0.267,37.58308333,-915.4459583,21.19679167
3/27/2015,15.05516667,33.75375,0.207,39.017,-,19.334125
3/28/2015,19.386875,38.37808333,0.229958333,38.623875,-832.3697083,15.960125
3/29/2015,20.595375,38.5375,0.237166667,35.87920833,-874.0165833,15.865875
3/30/2015,13.75933333,30.468375,0.207541667,34.30904167,-,16.04791667
3/31/2015,21.57283333,40.424875,0.208916667,40.55241667,-874.0075417,17.02354167
04/01/2015,29.049,42.11320833,0.255625,40.426125,-874.0484167,16.33375
04/02/2015,19.40408333,31.02458333,0.192625,38.568375,-957.3578333,12.51654167
04/03/2015,17.33983333,30.58979167,0.191958333,39.40775,-957.3515417,11.63825
04/04/2015,28.84979167,45.530875,0.238708333,43.52504167,-707.0465833,12.454625
04/05/2015,25.15120833,38.156125,0.195708333,41.92175,-790.6772083,13.29575
04/06/2015,19.50570833,31.44379167,0.170083333,37.79191667,-790.0089583,16.60870833
04/07/2015,19.396,33.57270833,0.216166667,35.27325,-915.6974167,17.54104167
04/08/2015,-613.6155833,-606.08275,-624.2606667,-615.1749583,-957.3077917,-614.5589583
04/09/2015,-,-,-,-,-,-
