Date,pm2.5,pm10,co,o3,so2,nox
6/18/2014,0.123583333,0,0.220458333,21.53808333,-39.87816667,11.195
6/19/2014,0.125041667,0,0.190583333,31.76083333,-80.49466667,9.223333333
6/20/2014,0.123541667,0,0.190916667,19.31795833,1.790875,9.752333333
6/21/2014,0.120375,0,0.185875,22.54641667,-123.3711667,7.118333333
6/22/2014,0.123541667,0,0.240833333,23.738125,-81.642875,12.23745833
6/23/2014,0.121375,0,0.213791667,18.96891667,2.419583333,12.576625
6/24/2014,0.121458333,0,0.229208333,32.63095833,4.183666667,10.90375
6/25/2014,0.121416667,0,0.207083333,24.20558333,3.510541667,9.934791667
6/26/2014,0.122208333,0,0.225708333,20.27908333,-81.56833333,10.99404167
6/27/2014,0.122125,0,0.251083333,21.56858333,-81.34279167,10.99541667
6/28/2014,0.120708333,0,0.229166667,18.57458333,1.873375,12.64175
6/29/2014,0.121166667,0,0.20575,19.842,-81.19691667,10.22379167
6/30/2014,0.121166667,0,0.209416667,22.00204167,-165.0400417,9.124458333
07/01/2014,0.12025,0,0.230958333,21.72083333,-123.1138333,10.05858333
07/02/2014,0.118041667,0,0.223,24.89483333,-76.58458333,13.35741667
07/03/2014,0.122041667,0,0.169416667,27.386875,-39.25966667,13.909875
07/04/2014,0.121125,0,0.11175,27.64516667,-39.15158333,10.46108333
07/05/2014,0.120666667,0,0.199333333,26.6795,3.756291667,11.52204167
07/06/2014,0.120083333,0,0.161583333,23.64041667,-80.96291667,11.9855
07/07/2014,0.120291667,0,0.205208333,28.5905,2.833166667,10.732
07/08/2014,0.120791667,0,0.201875,26.16354167,-39.166875,9.589083333
07/09/2014,0.121333333,0,0.248083333,-19.296625,8.53475,12.47883333
07/10/2014,0.122791667,0,0.224583333,24.098625,-39.22245833,14.32179167
07/11/2014,0.120833333,0,0.192541667,25.77858333,2.584541667,12.19054167
07/12/2014,0.121875,0,0.224208333,25.23775,-38.705375,11.974125
7/13/2014,0.120333333,0,0.119458333,26.48358333,2.513916667,12.81154167
7/14/2014,0.121541667,0,0.132291667,31.01895833,-39.148875,10.66358333
7/15/2014,0.122833333,0,0.182041667,38.50766667,-38.16995833,12.3785
7/16/2014,0.122416667,0,0.194458333,29.10670833,-38.698625,12.39408333
7/17/2014,0.122375,0,0.1775,28.90791667,2.59975,12.88033333
7/18/2014,0.12275,0,0.232291667,31.317625,-38.76904167,15.32041667
7/19/2014,0.122625,4.17E-05,0.331291667,-701.0849583,-467.4811667,-272.714
7/20/2014,0.123666667,0,0.343375,-906.304875,-551.568625,-440.465125
7/21/2014,0.124625,0,0.262125,-823.9585833,-262.494125,-456.1689167
7/22/2014,0.123875,0,0.24825,-813.0357917,-268.717875,-399.1162083
7/23/2014,0.121333333,4.17E-05,-82.99995833,-768.8049583,-344.38825,-452.5524167
7/24/2014,0.1225,0,-207.9362917,-626.4915,-157.9255833,-575.365875
7/25/2014,0.120791667,4.17E-05,0.253041667,-684.6625417,-300.215625,-387.6171667
7/26/2014,0.122708333,0,0.305416667,-679.5234583,-203.791375,-438.2540417
7/27/2014,-457.7362917,-457.875,-457.6399167,-906.5207917,-628.42875,-859.1853333
7/28/2014,0.122916667,0,-41.32445833,-677.70125,-311.292,-403.2017917
7/29/2014,0.122916667,0,0.201583333,-685.0039167,-175.6042917,-173.1914583
7/30/2014,0.122958333,0,0.15075,-773.869375,-215.489625,-307.6777917
7/31/2014,0.121875,0,0.268583333,-862.8274583,-213.2615417,-487.412625
08/01/2014,0.122375,0,0.275333333,-726.3716667,-117.2635,-582.4001667
08/02/2014,0.121666667,0,-83.08354167,-523.810625,-209.9322083,-196.0297917
08/03/2014,0.123583333,4.17E-05,0.243291667,30.29454167,3.491041667,14.39670833
08/04/2014,0.123208333,0,-166.333375,30.26141667,-77.97891667,14.10416667
08/05/2014,0.122916667,0,0.187,33.11079167,4.50375,14.68670833
08/06/2014,0.121291667,0,0.254125,32.78583333,3.801916667,15.58845833
08/07/2014,0.121291667,0,0.161583333,32.84891667,4.151458333,18.0865
08/08/2014,0.122208333,0,0.19075,33.335,3.770208333,21.65141667
08/09/2014,0.1215,4.17E-05,0.188416667,37.72220833,3.681916667,21.42029167
08/10/2014,0.122625,0,0.124875,39.35645833,4.067791667,18.62595833
08/11/2014,0.121083333,0,0.230625,36.54666667,3.551583333,18.21441667
08/12/2014,0.122208333,0,0.2625,30.56033333,3.45575,20.73208333
8/13/2014,0.121041667,4.17E-05,-291.213125,39.71379167,-38.205125,18.02045833
8/14/2014,0.1205,4.17E-05,-249.567,35.38233333,3.913125,21.7235
8/15/2014,0.120791667,0,-83.14108333,40.87058333,3.913291667,18.91429167
8/16/2014,0.121416667,4.17E-05,0.155083333,39.120125,5.342875,18.3995
8/17/2014,0.119666667,0,0.5985,26.88558333,2.537333333,19.64895833
8/18/2014,0.12075,8.33E-05,-41.42779167,29.93058333,3.632416667,14.68741667
8/19/2014,0.119833333,0,-291.2350833,35.63320833,3.915458333,13.20616667
8/20/2014,0.12375,4.17E-05,0.103166667,38.44425,-79.18354167,13.40966667
8/21/2014,0.120291667,0,0.123375,35.72091667,3.617458333,16.18629167
8/22/2014,0.121041667,0,0.146,35.12470833,3.02275,17.7945
8/23/2014,0.120625,0,0.199166667,37.68645833,-37.88483333,16.8645
8/24/2014,0.1205,4.17E-05,0.273875,33.8275,-37.39033333,15.75516667
8/25/2014,0.120166667,8.33E-05,0.263125,39.6605,4.235416667,14.12045833
8/26/2014,0.120916667,0,0.283083333,41.76779167,-37.49179167,17.09154167
8/27/2014,0.121041667,0,0.299125,37.98066667,3.964458333,15.80620833
8/28/2014,0.12025,0,0.289541667,34.698625,4.882958333,14.54925
8/29/2014,0.119541667,0,0.235333333,28.81704167,-37.98079167,17.428875
8/30/2014,0.120958333,4.17E-05,0.173291667,29.902625,3.13475,15.88458333
8/31/2014,0.120875,0,0.219833333,36.95075,4.311875,15.819375
09/01/2014,0.11775,0,0.238291667,29.24545833,2.824083333,15.232875
09/02/2014,0.121041667,0,0.250875,34.23716667,3.293541667,15.148375
09/03/2014,0.118125,4.17E-05,0.212916667,33.17475,3.436916667,14.23970833
09/04/2014,0.119708333,0,0.193541667,35.978875,4.047708333,15.45766667
09/05/2014,0.120666667,0,0.240958333,36.07625,4.278958333,12.98595833
09/06/2014,0.120625,0,0.278208333,38.50629167,4.9205,15.69375
09/07/2014,0.11875,0,0.22775,39.48795833,3.433166667,13.89379167
09/08/2014,0.119375,0,0.230541667,38.78879167,3.577833333,12.04316667
09/09/2014,0.120708333,0,0.332583333,30.31225,3.299125,21.124625
09/10/2014,0.120875,0,-290.9169167,24.94766667,2.674625,21.37254167
09/11/2014,0.120833333,0,-540.607625,24.67083333,2.71075,20.85333333
09/12/2014,0.120083333,0,-332.7349583,32.16516667,-38.21733333,17.70570833
9/13/2014,0.121083333,0,0.271708333,30.36045833,3.171208333,16.20770833
9/14/2014,0.120541667,0,0.449833333,31.99054167,-38.11945833,16.89404167
9/15/2014,0.1215,4.17E-05,0.502208333,36.21658333,-38.31104167,13.342875
9/16/2014,0.121208333,0,0.20275,29.96366667,3.232666667,17.949875
9/17/2014,0.11875,0,0.1855,30.30020833,-39.19529167,13.877625
9/18/2014,0.11975,0,0.226333333,34.97029167,-37.95691667,13.72283333
9/19/2014,0.120458333,0,0.166625,36.67366667,-79.47975,16.5245
9/20/2014,0.120791667,0,0.222916667,30.18775,-37.804125,18.17491667
9/21/2014,0.120083333,0,0.324916667,29.47904167,3.2675,19.97408333
9/22/2014,0.120291667,4.17E-05,0.241083333,39.28225,-37.35620833,18.01941667
9/23/2014,0.122,0,0.19975,38.77379167,-39.24854167,16.04095833
9/24/2014,0.1215,0,0.23075,36.63725,3.5425,19.64429167
9/25/2014,0.120125,0,0.347541667,23.03666667,2.709166667,22.845125
9/26/2014,0.121416667,0.000166667,0.260375,37.78404167,4.368583333,16.86983333
9/27/2014,0.121541667,0,0.223791667,37.51970833,4.48425,20.97266667
9/28/2014,0.121291667,0,0.189208333,36.69525,4.180375,16.65879167
9/29/2014,0.119916667,0,0.257125,38.573375,-37.95883333,15.83666667
9/30/2014,0.121916667,0,0.278583333,35.18170833,4.295125,18.33179167
10/01/2014,0.120833333,4.17E-05,0.316541667,36.66804167,3.93875,22.67379167
10/02/2014,0.1205,0,0.352416667,35.01616667,4.523083333,17.86470833
10/03/2014,,,,,,
10/04/2014,,,,,,
10/05/2014,,,,,,
10/06/2014,,,,,,
10/07/2014,,,,,,
10/08/2014,,,,,,
10/09/2014,,,,,,
10/10/2014,,,,,,
10/11/2014,,,,,,
10/12/2014,,,,,,
10/13/2014,,,,,,
10/14/2014,,,,,,
10/15/2014,,,,,,
10/16/2014,,,,,,
10/17/2014,,,,,,
10/18/2014,,,,,,
10/19/2014,,,,,,
10/20/2014,,,,,,
10/21/2014,,,,,,
10/22/2014,,,,,,
10/23/2014,,,,,,
10/24/2014,,,,,,
10/25/2014,,,,,,
10/26/2014,,,,,,
10/27/2014,,,,,,
10/28/2014,,,,,,
10/29/2014,,,,,,
10/30/2014,,,,,,
10/31/2014,,,,,,
11/01/2014,,,,,,
11/02/2014,,,,,,
11/03/2014,,,,,,
11/04/2014,,,,,,
11/05/2014,,,,,,
11/06/2014,,,,,,
11/07/2014,,,,,,
11/08/2014,,,,,,
11/09/2014,,,,,,
11/10/2014,,,,,,
11/11/2014,,,,,,
11/12/2014,,,,,,
11/13/2014,,,,,,
11/14/2014,,,,,,
11/15/2014,,,,,,
11/16/2014,,,,,,
11/17/2014,,,,,,
11/18/2014,,,,,,
11/19/2014,,,,,,
11/20/2014,,,,,,
11/21/2014,,,,,,
11/22/2014,,,,,,
11/23/2014,,,,,,
11/24/2014,,,,,,
11/25/2014,,,,,,
11/26/2014,,,,,,
11/27/2014,,,,,,
11/28/2014,,,,,,
11/29/2014,,,,,,
11/30/2014,,,,,,
12/01/2014,,,,,,
12/02/2014,,,,,,
12/03/2014,,,,,,
12/04/2014,,,,,,
12/05/2014,,,,,,
12/06/2014,,,,,,
12/07/2014,,,,,,
12/08/2014,,,,,,
12/09/2014,,,,,,
12/10/2014,,,,,,
12/11/2014,,,,,,
12/12/2014,,,,,,
12/13/2014,,,,,,
12/14/2014,,,,,,
12/15/2014,,,,,,
12/16/2014,,,,,,
12/17/2014,,,,,,
12/18/2014,,,,,,
12/19/2014,,,,,,
12/20/2014,,,,,,
12/21/2014,,,,,,
12/22/2014,,,,,,
12/23/2014,,,,,,
12/24/2014,,,,,,
12/25/2014,,,,,,
12/26/2014,,,,,,
12/27/2014,,,,,,
12/28/2014,,,,,,
12/29/2014,,,,,,
12/30/2014,,,,,,
12/31/2014,,,,,,
